shipment_id,temp_obs_count,observed_avg_temp,observed_min_temp,observed_max_temp,observed_temp_std,observed_excursion_count,observed_in_range_pct,observed_sensor_fair_pct
HS000313,5,0.8220000000000001,-3.62,3.91,2.7825833320854922,1,80.0,0.2
HS000314,8,12.985,12.01,14.64,0.8983158846260202,0,100.0,0.0
HS000315,5,5.548,3.89,7.13,1.4878575200603046,0,100.0,0.4
HS000316,5,4.328,2.62,5.78,1.2896007133993066,0,100.0,0.0
HS000317,11,11.012727272727274,8.22,14.53,1.9028141838292616,2,81.81818181818183,0.18181818181818182
HS000318,4,10.6225,10.14,11.02,0.4308421984903516,0,100.0,0.25
HS000319,8,4.748749999999999,3.02,6.35,1.086783425658357,0,100.0,0.25
HS000320,9,10.27111111111111,8.0,16.27,2.627519954464877,1,88.88888888888889,0.1111111111111111
HS000321,13,23.48846153846154,15.65,29.79,4.988147361753069,0,100.0,0.23076923076923078
HS000322,7,4.74,2.45,7.71,1.6577293707558742,0,100.0,0.2857142857142857
HS000323,12,4.980833333333333,2.03,7.99,1.8485741843787378,0,100.0,0.25
HS000324,11,13.66909090909091,12.37,14.72,0.7849771276343604,0,100.0,0.2727272727272727
HS000325,8,21.305,16.46,26.5,4.115427420954336,0,100.0,0.375
HS000326,6,3.905,2.39,7.62,2.08700503113912,0,100.0,0.16666666666666666
HS000327,7,13.464285714285714,10.91,14.87,1.327100311994251,1,85.71428571428571,0.7142857142857143
HS000328,9,-17.134444444444444,-19.81,-14.31,2.0569097641310807,1,88.88888888888889,0.2222222222222222
HS000329,8,5.59,2.27,8.46,2.374122394245323,1,87.5,0.25
HS000330,8,5.46,2.28,7.95,2.087335964470365,0,100.0,0.5
HS000331,6,10.716666666666667,8.75,12.0,1.4103285669185983,0,100.0,0.16666666666666666
HS000332,6,6.6866666666666665,5.66,7.84,0.7373104276128656,0,100.0,0.0
HS000333,6,10.923333333333332,8.12,17.28,3.343421401299374,1,83.33333333333334,0.16666666666666666
HS000334,6,13.893333333333333,12.76,14.38,0.6148712602380003,0,100.0,0.16666666666666666
HS000335,8,12.969999999999999,12.37,13.81,0.6021390442177196,0,100.0,0.125
HS000336,6,24.213333333333335,18.79,28.97,3.4911067968005027,0,100.0,0.0
HS000337,10,10.59,8.33,12.92,1.615790140388837,0,100.0,0.1
HS000338,12,4.7749999999999995,2.63,7.94,1.8004115691090798,0,100.0,0.25
HS000339,11,5.171818181818182,2.89,7.88,1.689347910773966,0,100.0,0.45454545454545453
HS000340,8,23.58375,15.71,29.97,4.931948144496249,0,100.0,0.125
HS000341,10,2.945,-0.93,4.87,1.5069782126272873,1,90.0,0.5
HS000342,8,22.38,18.0,28.7,4.00915381168075,0,100.0,0.25
HS000343,8,10.0225,8.41,11.99,1.2957485426247974,0,100.0,0.5
HS000344,2,9.969999999999999,8.17,11.77,2.5455844122715714,0,100.0,0.0
HS000345,8,1.8387499999999999,-4.15,3.92,2.746995436576375,1,87.5,0.125
HS000346,8,4.62125,2.04,7.05,1.9105828392703326,0,100.0,0.5
HS000347,11,21.35727272727273,14.13,29.0,4.720817918346547,1,90.9090909090909,0.09090909090909091
HS000348,10,24.43,15.37,29.86,5.048942683594479,0,100.0,0.3
HS000349,4,5.0600000000000005,2.89,7.43,1.9382638279312405,0,100.0,0.5
HS000350,10,22.038,10.31,27.96,6.118232860339114,1,90.0,0.0
HS000351,9,1.8188888888888886,-1.32,5.26,2.069803399144738,1,88.88888888888889,0.3333333333333333
HS000352,14,10.889285714285714,8.51,14.56,1.7134466582153793,1,92.85714285714286,0.21428571428571427
HS000353,3,5.876666666666666,2.7,8.03,2.80849307161925,1,66.66666666666666,0.3333333333333333
HS000354,7,9.345714285714285,8.24,10.99,0.9513298962129655,0,100.0,0.14285714285714285
HS000355,9,22.935555555555553,15.13,29.5,5.345170977412955,0,100.0,0.2222222222222222
HS000356,10,10.303999999999998,8.53,13.57,1.606778695955911,1,90.0,0.2
HS000357,6,4.523333333333333,2.74,7.01,1.6843238010153117,0,100.0,0.3333333333333333
HS000358,8,1.7375,-1.38,4.21,2.258253117535132,1,87.5,0.25
HS000359,9,9.827777777777778,8.15,15.77,2.507009063494674,1,88.88888888888889,0.0
HS000360,7,10.56,9.31,11.96,0.9117382665363267,0,100.0,0.0
HS000361,12,5.245833333333334,2.27,7.84,1.8259864498816838,0,100.0,0.3333333333333333
HS000362,6,10.575000000000001,8.14,13.96,2.2197725108668225,1,83.33333333333334,0.16666666666666666
HS000363,8,5.96875,2.43,7.93,1.8462969696124183,0,100.0,0.25
HS000364,15,5.152666666666666,2.74,7.57,1.5264920881675395,0,100.0,0.06666666666666667
HS000365,7,10.652857142857142,8.99,12.05,1.2761754618875136,0,100.0,0.2857142857142857
HS000366,6,13.691666666666668,12.3,14.91,1.0634174470388689,0,100.0,0.3333333333333333
HS000367,10,4.3839999999999995,2.02,7.7,1.9922639271832323,0,100.0,0.1
HS000368,11,22.529090909090908,16.51,29.94,5.115788217949321,0,100.0,0.2727272727272727
HS000369,10,13.127,10.14,14.82,1.3455032102856117,1,90.0,0.0
HS000370,5,23.874000000000002,22.09,26.33,1.6531575847450224,0,100.0,0.2
HS000371,5,0.8039999999999999,-1.78,3.4,2.2762315347960542,0,100.0,0.0
HS000372,9,-16.691111111111113,-19.24,-13.77,1.5956929877363968,1,88.88888888888889,0.2222222222222222
HS000373,5,5.458,4.3,6.28,0.8054626000007697,0,100.0,0.0
HS000374,9,5.024444444444445,2.21,7.91,1.8559775800848937,0,100.0,0.1111111111111111
HS000375,8,22.46625,16.61,28.43,4.745322320830422,0,100.0,0.125
HS000376,7,6.0042857142857144,3.67,10.25,2.369464476366317,1,85.71428571428571,0.14285714285714285
HS000377,14,4.2628571428571425,-0.6,8.49,2.2306895400695774,2,85.71428571428571,0.21428571428571427
HS000378,10,5.54,2.62,11.51,2.893356374716241,2,80.0,0.2
HS000379,6,9.623333333333333,8.39,11.01,1.1204046887918069,0,100.0,0.3333333333333333
HS000380,10,-17.494999999999997,-19.76,-15.03,1.7733161026731818,0,100.0,0.3
HS000381,7,9.58,8.31,11.08,0.9982985525382672,0,100.0,0.14285714285714285
HS000382,4,10.9925,9.11,11.98,1.339188186925198,0,100.0,0.5
HS000383,5,9.814,8.5,10.53,0.8813228693276942,0,100.0,0.2
HS000384,11,13.92181818181818,12.08,16.74,1.3486275852274274,1,90.9090909090909,0.45454545454545453
HS000385,9,-17.34111111111111,-19.43,-15.19,1.6395993751862394,0,100.0,0.2222222222222222
HS000386,6,-17.388333333333332,-19.32,-15.07,1.5141653366348955,0,100.0,0.5
HS000387,8,5.55625,2.36,7.0,1.7129001096719816,0,100.0,0.25
HS000388,13,9.631538461538462,8.14,11.72,1.2187346317242744,0,100.0,0.15384615384615385
HS000389,9,5.473333333333333,3.59,7.99,1.680230638930263,0,100.0,0.1111111111111111
HS000390,8,3.69,2.09,5.61,1.348099190924551,0,100.0,0.125
HS000391,13,4.966923076923076,2.47,7.85,1.9582746854284117,0,100.0,0.38461538461538464
HS000392,10,0.46399999999999997,-1.62,2.9,1.5165399214439867,0,100.0,0.2
HS000393,11,4.922727272727273,2.09,8.11,1.9105867732667412,1,90.9090909090909,0.2727272727272727
HS000394,15,5.559333333333333,2.06,11.33,2.368789524108001,1,93.33333333333333,0.3333333333333333
HS000395,5,26.201999999999998,19.99,29.97,4.299380187887552,0,100.0,0.2
HS000396,11,4.263636363636364,2.23,6.89,1.705181941772037,0,100.0,0.36363636363636365
HS000397,12,4.488333333333333,2.41,6.96,1.5890811143169463,0,100.0,0.0
HS000398,8,5.0475,2.6,6.51,1.2701490351248437,0,100.0,0.0
HS000399,7,9.848571428571429,8.4,11.2,0.9384993086736678,0,100.0,0.2857142857142857
HS000400,8,21.94375,15.36,26.8,4.500742597457826,0,100.0,0.125
HS000401,6,5.171666666666666,2.86,10.44,2.946159647179132,1,83.33333333333334,0.3333333333333333
HS000402,7,9.31142857142857,6.29,12.27,2.0198137585053773,1,85.71428571428571,0.14285714285714285
HS000403,11,22.415454545454544,16.95,28.6,4.381648921664911,0,100.0,0.0
HS000404,6,6.151666666666667,4.61,7.94,1.558350623789995,0,100.0,0.16666666666666666
HS000405,10,11.228,8.11,17.17,2.396450152482487,1,90.0,0.4
HS000406,11,10.324545454545456,8.12,16.11,2.2950832823074796,1,90.9090909090909,0.5454545454545454
HS000407,4,9.8325,9.23,10.52,0.5311857804321695,0,100.0,0.0
HS000408,13,1.1092307692307692,-2.71,3.97,2.1052254888667767,1,92.3076923076923,0.23076923076923078
HS000409,8,11.37625,10.3,13.54,1.0395457455748909,1,87.5,0.25
HS000410,6,22.30333333333333,17.21,28.29,3.691946189568134,0,100.0,0.3333333333333333
HS000411,2,25.145,21.13,29.16,5.678067452927977,0,100.0,0.5
HS000412,8,0.90875,-0.82,3.13,1.6226295898060916,0,100.0,0.25
HS000413,7,1.087142857142857,-0.72,3.94,1.9860657448476229,0,100.0,0.14285714285714285
HS000414,6,12.46,9.52,17.69,3.0274477699871234,2,66.66666666666666,0.3333333333333333
HS000415,4,10.7225,10.34,11.14,0.33290389003434634,0,100.0,0.25
HS000416,11,4.808181818181819,2.52,7.97,1.8056401534182727,0,100.0,0.2727272727272727
HS000417,6,10.18,8.99,10.96,0.7952106639123999,0,100.0,0.16666666666666666
HS000418,5,9.056000000000001,8.07,10.73,1.088889342403534,0,100.0,0.4
HS000419,6,4.195,2.25,5.95,1.4554827377883943,0,100.0,0.16666666666666666
HS000420,4,9.93,8.81,11.6,1.3297368160654948,0,100.0,0.5
HS000421,6,6.041666666666667,4.3,7.24,1.2672713468972094,0,100.0,0.16666666666666666
HS000422,8,4.83125,2.02,7.44,1.7580300460621094,0,100.0,0.125
HS000423,7,24.50142857142857,17.1,29.5,5.226475640338107,0,100.0,0.2857142857142857
HS000424,12,1.695833333333333,-1.26,5.77,2.1739426200227814,1,91.66666666666666,0.16666666666666666
HS000425,5,22.446,16.41,27.62,4.058316153283281,0,100.0,0.4
HS000426,7,6.425714285714286,2.78,13.51,3.527779552555484,1,85.71428571428571,0.0
HS000427,5,25.282,16.62,34.53,6.93696042946765,1,80.0,0.0
HS000428,9,4.7555555555555555,2.29,7.52,1.9412374346735064,0,100.0,0.2222222222222222
HS000429,8,10.83875,8.53,12.73,1.573289887919125,0,100.0,0.375
HS000430,11,24.701818181818183,16.71,29.56,4.437183381790341,0,100.0,0.2727272727272727
HS000431,10,10.027,8.01,13.42,1.8317208059939463,1,90.0,0.1
HS000432,13,9.910769230769231,8.07,11.44,1.1412818928618638,0,100.0,0.23076923076923078
HS000433,9,9.92111111111111,8.08,12.42,1.722450612096356,0,100.0,0.1111111111111111
HS000434,9,3.756666666666667,2.6,7.81,1.6757386431063768,0,100.0,0.5555555555555556
HS000435,5,6.444,2.44,10.46,2.864695446290932,1,80.0,0.6
HS000436,12,4.320833333333334,2.04,7.16,2.0174261655221324,0,100.0,0.16666666666666666
HS000437,5,22.101999999999997,14.47,27.37,5.759650162987333,1,80.0,0.2
HS000438,9,10.351111111111111,8.4,12.62,1.7317292256906416,0,100.0,0.1111111111111111
HS000439,8,4.51875,2.02,7.62,2.1606112726329485,0,100.0,0.0
HS000440,7,4.098571428571428,2.1,6.88,1.8554013812957793,0,100.0,0.0
HS000441,8,21.4525,16.02,29.25,4.38880963360226,0,100.0,0.25
HS000442,10,13.447999999999999,12.65,14.41,0.5877036290134301,0,100.0,0.4
HS000443,6,10.258333333333333,9.29,11.63,0.8309612907149571,0,100.0,0.16666666666666666
HS000444,12,5.178333333333334,2.03,9.58,2.271562671311749,1,91.66666666666666,0.16666666666666666
HS000445,5,4.348000000000001,3.8,5.25,0.6920765853574301,0,100.0,0.2
HS000446,14,22.229285714285712,15.09,27.38,3.1792293799833704,0,100.0,0.2857142857142857
HS000447,8,1.4425,-0.56,3.06,1.257273126367423,0,100.0,0.25
HS000448,14,24.76142857142857,16.48,29.48,3.8118355302780462,0,100.0,0.2857142857142857
HS000449,5,4.5840000000000005,0.1,7.61,3.0994644698721747,1,80.0,0.0
HS000450,8,10.2,8.19,13.86,1.810745702742381,1,87.5,0.5
HS000451,11,10.152727272727272,8.35,11.88,1.0589437275803748,0,100.0,0.09090909090909091
HS000452,11,10.531818181818181,9.14,11.77,0.8916705465789267,0,100.0,0.2727272727272727
HS000453,10,5.537,-0.35,11.39,3.1314570623486655,2,80.0,0.4
HS000454,10,5.445,2.23,7.83,1.9857170549255556,0,100.0,0.3
HS000455,8,5.26875,2.74,7.15,1.4200245219210625,0,100.0,0.25
HS000456,4,2.325,0.37,3.83,1.4390390312056631,0,100.0,0.0
HS000457,4,6.115,4.74,7.1,1.1305898165706847,0,100.0,0.0
HS000458,7,4.422857142857143,2.16,7.65,2.589753619463406,0,100.0,0.2857142857142857
HS000459,13,-17.00307692307692,-19.58,-15.14,1.2902866904644652,0,100.0,0.3076923076923077
HS000460,6,4.663333333333333,2.63,7.76,2.3478472409138265,0,100.0,0.16666666666666666
HS000461,7,5.468571428571429,2.36,9.38,2.8760066560622364,2,71.42857142857143,0.14285714285714285
HS000462,6,0.15,-1.74,3.69,2.006379824459965,0,100.0,0.6666666666666666
HS000463,9,0.7111111111111111,-1.83,3.39,1.9895064993890095,0,100.0,0.3333333333333333
HS000464,8,5.641249999999999,2.89,7.83,2.105573810491708,0,100.0,0.5
HS000465,6,6.165,3.87,7.77,1.4135027414193435,0,100.0,0.16666666666666666
HS000466,6,6.123333333333334,2.78,7.32,1.6645319662495723,0,100.0,0.16666666666666666
HS000467,6,-16.848333333333333,-19.79,-15.73,1.5018177874384984,0,100.0,0.0
HS000468,6,13.781666666666666,12.2,18.6,2.4209949745232167,1,83.33333333333334,0.16666666666666666
HS000469,9,6.095555555555555,4.83,7.89,0.9050015346825537,0,100.0,0.4444444444444444
HS000470,10,22.886,15.49,31.54,5.945971932512146,1,90.0,0.3
HS000471,10,9.846,8.03,11.83,1.4331333193778977,0,100.0,0.1
HS000472,8,21.958750000000002,16.44,27.29,3.380673802238668,0,100.0,0.25
HS000473,5,14.702000000000002,14.57,14.83,0.11606032913963304,0,100.0,0.4
HS000474,7,5.171428571428572,2.41,7.76,1.7834650596654869,0,100.0,0.2857142857142857
HS000475,9,4.156666666666666,2.25,6.89,1.9196484053075968,0,100.0,0.4444444444444444
HS000476,9,9.964444444444444,8.42,11.76,1.2841350309752386,0,100.0,0.2222222222222222
HS000477,8,22.5775,16.3,29.27,5.272271806346861,0,100.0,0.25
HS000478,11,5.375454545454546,2.01,7.88,2.0439587257885794,0,100.0,0.36363636363636365
HS000479,16,23.720625,15.21,29.58,3.8350827348746117,0,100.0,0.25
HS000480,8,10.4275,8.26,14.09,2.02456168095714,1,87.5,0.25
HS000481,10,24.585,16.3,33.51,5.669801583829896,1,90.0,0.4
HS000482,3,20.34,15.14,29.87,8.264677852160965,0,100.0,0.0
HS000483,9,0.7077777777777778,-1.96,3.63,1.7688963916647138,0,100.0,0.3333333333333333
HS000484,9,10.982222222222223,6.93,14.94,2.472649276473403,2,77.77777777777779,0.2222222222222222
HS000485,5,5.782,3.08,7.1,1.55613945390508,0,100.0,0.2
HS000486,3,0.17,-0.94,1.16,1.0551303237041385,0,100.0,0.0
HS000487,8,23.5225,19.56,26.78,2.458662528402674,0,100.0,0.25
HS000488,6,4.835,2.58,7.48,1.6590931257768504,0,100.0,0.16666666666666666
HS000489,4,9.629999999999999,8.2,12.72,2.1206131188880266,0,100.0,0.25
HS000490,8,12.9175,12.02,14.85,0.9066382173407743,0,100.0,0.125
HS000491,9,6.088888888888889,3.32,7.93,1.506340303885915,0,100.0,0.2222222222222222
HS000492,9,25.028888888888886,19.81,29.95,3.542423056484235,0,100.0,0.4444444444444444
HS000493,10,10.129999999999999,8.13,12.11,1.357530437555228,1,90.0,0.3
HS000494,9,5.973333333333333,3.68,7.94,1.4383584393328392,0,100.0,0.4444444444444444
HS000495,7,21.635714285714283,15.23,29.99,4.844621956846778,0,100.0,0.14285714285714285
HS000496,10,10.39,8.14,11.67,1.087228893410521,0,100.0,0.2
HS000497,8,10.01625,8.04,13.03,1.8996912343100096,1,87.5,0.125
HS000498,8,4.46,2.91,5.88,1.164719463463811,0,100.0,0.125
HS000499,7,-16.687142857142856,-19.94,-12.77,2.292296623372247,1,85.71428571428571,0.0
HS000500,7,10.447142857142856,8.57,11.47,1.2911973033547106,0,100.0,0.5714285714285714
HS000501,11,24.327272727272728,16.49,30.2,4.881948567752617,1,90.9090909090909,0.36363636363636365
HS000502,5,5.224,2.13,6.99,1.8927440397475832,0,100.0,0.4
HS000503,9,22.824444444444442,15.26,34.62,6.026997824603704,1,88.88888888888889,0.2222222222222222
HS000504,4,21.455,15.26,28.51,5.433320040883536,0,100.0,0.75
HS000505,10,22.516,15.39,29.61,5.404685621446142,0,100.0,0.5
HS000506,10,5.3740000000000006,2.26,9.96,2.4097219756644126,1,90.0,0.3
HS000507,7,10.891428571428571,8.61,12.69,1.5104351312500275,0,100.0,0.2857142857142857
HS000508,5,4.26,2.52,5.33,1.1290039858211305,0,100.0,0.0
HS000509,10,10.983,9.67,13.64,1.28392670265003,1,90.0,0.6
HS000510,10,-17.675,-19.62,-15.33,1.570741155562488,0,100.0,0.1
HS000511,7,13.442857142857141,12.02,14.89,1.0145231110512678,0,100.0,0.0
HS000512,5,4.0280000000000005,3.21,4.83,0.6329454952837567,0,100.0,0.0
HS000513,9,9.661111111111111,6.6,11.66,1.4863331090677858,1,88.88888888888889,0.1111111111111111
HS000514,15,10.475333333333333,8.52,12.92,1.4878117520452008,0,100.0,0.13333333333333333
HS000515,9,11.432222222222222,9.58,15.43,1.785915575956614,1,88.88888888888889,0.1111111111111111
HS000516,7,-16.814285714285713,-19.58,-11.78,2.757540311841074,1,85.71428571428571,0.2857142857142857
HS000517,10,23.646,18.88,28.29,3.150831283610371,0,100.0,0.4
HS000518,10,9.882,8.05,11.93,1.1580040299296601,0,100.0,0.3
HS000519,8,20.54625,15.06,27.34,4.14504157311566,0,100.0,0.375
HS000520,6,22.686666666666667,15.77,29.74,4.811921307198058,0,100.0,0.3333333333333333
HS000521,13,5.059230769230769,2.21,7.99,1.9514416104445347,0,100.0,0.07692307692307693
HS000522,10,-17.442,-19.54,-13.89,1.7044373460666327,1,90.0,0.4
HS000523,4,4.0925,2.25,5.4,1.4506636412345904,0,100.0,0.0
HS000524,8,13.95,12.67,17.17,1.4265843322926475,1,87.5,0.375
HS000525,9,6.053333333333334,3.7,9.53,1.8448102883494548,1,88.88888888888889,0.1111111111111111
HS000526,10,10.690999999999999,8.43,13.68,1.442015949981137,1,90.0,0.1
HS000527,11,21.522727272727273,17.07,27.61,3.6752118058938894,0,100.0,0.18181818181818182
HS000528,7,20.872857142857146,11.96,29.39,6.008221351575173,1,85.71428571428571,0.2857142857142857
HS000529,10,24.131999999999998,17.86,32.92,4.798128801939358,1,90.0,0.1
HS000530,12,1.0358333333333334,-1.8,3.44,1.7641658257108546,0,100.0,0.25
HS000531,6,0.8533333333333334,-1.56,3.44,1.6251358917538763,0,100.0,0.0
HS000532,6,18.43166666666667,15.5,20.72,1.9618910944970076,0,100.0,0.16666666666666666
HS000533,5,11.308,8.43,12.83,1.9068088525072464,0,100.0,0.6
HS000534,13,10.494615384615384,8.39,15.88,1.9870439325147264,2,84.61538461538461,0.23076923076923078
HS000535,7,1.752857142857143,-1.28,3.65,2.2094095311169624,0,100.0,0.2857142857142857
HS000536,7,6.445714285714287,2.87,12.47,3.227423415785711,1,85.71428571428571,0.14285714285714285
HS000537,10,4.806,2.09,7.96,2.1096297726799786,0,100.0,0.1
HS000538,4,10.440000000000001,8.96,11.9,1.233855745214975,0,100.0,0.25
HS000539,5,0.526,-1.53,3.02,2.0438150601265272,0,100.0,0.2
HS000540,4,11.96,10.9,12.67,0.8336666000266533,0,100.0,0.25
HS000541,9,13.887777777777778,12.22,14.93,0.9278978631532915,0,100.0,0.2222222222222222
HS000542,11,10.426363636363636,8.02,16.13,2.226770184492655,1,90.9090909090909,0.2727272727272727
HS000543,7,4.341428571428572,1.88,5.93,1.4746686472043877,1,85.71428571428571,0.0
HS000544,7,23.665714285714284,19.19,26.0,2.4231925026216765,0,100.0,0.2857142857142857
HS000545,13,5.970769230769231,2.48,7.78,1.4394180626122346,0,100.0,0.23076923076923078
HS000546,5,6.208,3.95,10.5,2.587154807892253,1,80.0,0.4
HS000547,9,6.2188888888888885,2.05,9.96,2.5080093921497006,1,88.88888888888889,0.1111111111111111
HS000548,10,5.633,2.46,10.13,2.5732946888290034,1,90.0,0.0
HS000549,9,23.37,15.0,29.0,4.931171260461352,0,100.0,0.1111111111111111
HS000550,9,4.917777777777777,2.6,7.89,1.7664567485348865,0,100.0,0.2222222222222222
HS000551,5,2.074,-1.23,8.19,3.603315140256261,1,80.0,0.2
HS000552,12,10.155,8.23,11.93,1.200564261276565,0,100.0,0.3333333333333333
HS000553,11,9.591818181818182,8.25,11.76,1.2064146731685437,0,100.0,0.09090909090909091
HS000554,5,20.074,15.64,26.37,4.33673033517188,0,100.0,0.2
HS000555,7,22.714285714285715,18.33,27.91,3.9663201129126273,0,100.0,0.2857142857142857
HS000556,6,23.093333333333334,18.42,27.17,3.495223407261211,0,100.0,0.3333333333333333
HS000557,11,21.44,15.29,26.65,4.523951812298623,0,100.0,0.18181818181818182
HS000558,10,10.495000000000001,8.55,11.83,1.0675855417196733,0,100.0,0.2
HS000559,10,21.565,16.8,28.79,4.274672826986619,0,100.0,0.2
HS000560,10,5.6370000000000005,0.97,7.94,2.2465581081586414,1,90.0,0.3
HS000561,10,22.176,16.14,33.27,4.383824307103966,1,90.0,0.3
HS000562,5,11.36,8.31,13.93,2.01270961641266,1,80.0,0.4
HS000563,11,10.336363636363636,8.36,12.86,1.7007426185479841,0,100.0,0.6363636363636364
HS000564,10,4.18,2.16,7.59,2.072132556892375,0,100.0,0.2
HS000565,5,20.374000000000002,16.77,23.12,3.17336256989333,0,100.0,0.2
HS000566,13,0.3538461538461538,-1.92,3.87,2.1814388923427677,0,100.0,0.15384615384615385
HS000567,11,4.674545454545455,0.7,12.41,3.122474543167209,2,81.81818181818183,0.18181818181818182
HS000568,6,4.503333333333333,2.68,7.49,1.8838754382035634,0,100.0,0.16666666666666666
HS000569,12,25.24,15.52,34.94,5.232159296991148,1,91.66666666666666,0.4166666666666667
HS000570,11,4.409090909090909,2.18,7.45,1.6415873692585146,0,100.0,0.36363636363636365
HS000571,9,3.7655555555555558,2.04,6.42,1.565504001201459,0,100.0,0.4444444444444444
HS000572,6,0.40666666666666657,-1.45,3.05,1.9090067225305065,0,100.0,0.16666666666666666
HS000573,10,5.819999999999999,2.44,12.2,2.79006571009836,1,90.0,0.2
HS000574,7,0.3314285714285714,-1.34,3.05,1.5274535298051741,0,100.0,0.2857142857142857
HS000575,11,5.3500000000000005,3.06,7.34,1.5757601340305574,0,100.0,0.45454545454545453
HS000576,11,21.69909090909091,15.3,27.68,4.49757146590347,0,100.0,0.2727272727272727
HS000577,8,24.2,15.37,30.55,5.66031044075449,1,87.5,0.125
HS000578,7,25.52,15.55,29.14,4.938761653154225,0,100.0,0.0
HS000579,8,2.19625,-0.98,3.95,2.041819479218054,0,100.0,0.375
HS000580,5,5.954,3.47,7.84,2.1929614679697407,0,100.0,0.6
